Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,377,7.74e-05,16,2.1e-05,6
v,378,7.95e-05,12,2.08e-05,6
v,379,7.94e-05,12,2.1e-05,7
v,380,7.93e-05,8,2.06e-05,4
v,381,7.86e-05,16,2.09e-05,6
v,382,7.98e-05,14,2.16e-05,7
v,383,7.8e-05,8,2.07e-05,4
v,384,7.72e-05,19,2.13e-05,9
v,385,7.83e-05,12,2.1e-05,7
v,386,7.69e-05,8,2.07e-05,4
v,387,7.68e-05,16,2.09e-05,6
v,388,7.82e-05,48,2.22e-05,14
v,389,7.66e-05,16,2.09e-05,6
v,390,7.75e-05,12,2.09e-05,6
v,391,7.68e-05,16,2.09e-05,6
v,392,8.65e-05,12,2.14e-05,6
v,393,7.77e-05,48,2.24e-05,14
v,394,7.8e-05,16,2.1e-05,6
v,395,7.73e-05,16,2.09e-05,6
v,396,7.81e-05,48,2.24e-05,14
v,397,7.8e-05,16,2.09e-05,6
v,398,7.76e-05,16,2.11e-05,6
v,399,7.84e-05,16,2.08e-05,6
v,400,7.68e-05,16,2.08e-05,6
v,401,7.75e-05,48,2.22e-05,14
v,402,7.83e-05,16,2.13e-05,6
v,403,7.66e-05,16,2.11e-05,6
v,404,7.79e-05,48,3.11e-05,14
v,405,7.94e-05,16,2.1e-05,6
v,406,7.64e-05,16,2.09e-05,6
v,407,7.8e-05,16,2.1e-05,6
v,408,7.73e-05,16,2.09e-05,6
v,409,7.95e-05,48,2.23e-05,14
v,410,7.85e-05,16,2.09e-05,6
v,411,7.73e-05,16,2.08e-05,6
v,412,0.0002354,48,4.92e-05,14
v,413,0.0001109,16,2.29e-05,6
v,414,8.06e-05,16,2.12e-05,6
v,415,7.86e-05,16,2.1e-05,6
v,416,7.76e-05,16,2.11e-05,6
v,417,7.71e-05,48,2.28e-05,14
v,418,7.79e-05,16,2.11e-05,6
v,419,7.75e-05,16,2.1e-05,6
v,420,8.88e-05,48,2.51e-05,14
v,421,7.8e-05,16,2.1e-05,6
v,422,7.83e-05,16,2.11e-05,6
v,423,7.63e-05,16,2.09e-05,6
v,424,8.97e-05,16,2.2e-05,6
v,425,0.0001066,48,2.94e-05,14
v,426,7.89e-05,16,2.13e-05,6
v,427,7.8e-05,16,2.1e-05,6
v,428,7.73e-05,48,2.24e-05,14
v,429,8.12e-05,16,2.15e-05,6
v,430,7.69e-05,16,2.09e-05,6
v,431,7.82e-05,16,2.1e-05,6
v,432,7.86e-05,16,2.09e-05,6
v,433,7.83e-05,24,2.15e-05,10
v,434,7.76e-05,16,2.09e-05,6
v,435,7.89e-05,16,2.09e-05,6
v,436,7.86e-05,19,2.15e-05,9
v,437,7.67e-05,6,2.06e-05,4
v,438,7.77e-05,8,2.06e-05,4
v,439,8.05e-05,12,2.16e-05,8
v,440,7.73e-05,48,2.25e-05,14
v,441,7.81e-05,13,2.1e-05,6
v,442,8.51e-05,7,2.11e-05,5
v,443,7.69e-05,18,2.31e-05,8
v,444,9.33e-05,12,2.51e-05,7
v,445,8.76e-05,48,2.25e-05,14
v,446,7.7e-05,16,2.11e-05,6
v,447,0.0001336,16,5.48e-05,6
v,448,0.0002091,48,4.78e-05,14
v,449,0.0001561,16,2.3e-05,6
v,450,7.7e-05,16,2.12e-05,6
v,451,7.62e-05,16,2.11e-05,6
v,452,7.83e-05,16,2.11e-05,6
v,453,7.48e-05,48,2.25e-05,14
v,454,0.0001297,16,2.17e-05,6
v,455,8.23e-05,16,2.15e-05,6
v,456,7.66e-05,48,2.27e-05,14
v,457,7.7e-05,16,2.1e-05,6
v,458,0.0001714,16,2.68e-05,6
v,459,7.74e-05,16,2.15e-05,6
v,460,7.73e-05,16,2.14e-05,6
v,461,7.73e-05,48,2.3e-05,14
v,462,7.71e-05,16,2.13e-05,6
v,463,7.77e-05,16,2.13e-05,6
v,464,8.97e-05,48,2.3e-05,14
v,465,7.79e-05,16,2.1e-05,6
v,466,7.69e-05,16,2.09e-05,6
v,467,7.65e-05,16,2.1e-05,6
v,468,7.86e-05,16,2.11e-05,6
v,469,7.89e-05,48,2.23e-05,14
v,470,7.79e-05,16,2.09e-05,6
v,471,7.91e-05,16,2.09e-05,6
v,472,7.95e-05,48,2.22e-05,14
v,473,7.89e-05,16,2.12e-05,6
v,474,7.87e-05,16,2.12e-05,6
v,475,7.89e-05,16,2.11e-05,6
v,476,7.78e-05,16,2.09e-05,6
v,477,7.71e-05,48,2.24e-05,14
v,478,7.57e-05,16,2.1e-05,6
v,479,7.7e-05,16,2.09e-05,6
v,480,7.84e-05,48,2.21e-05,14
v,481,7.79e-05,16,2.08e-05,6
v,482,7.69e-05,16,2.1e-05,6
v,483,7.72e-05,16,2.08e-05,6
v,484,8.46e-05,16,2.14e-05,6
v,485,7.85e-05,48,2.86e-05,14
v,486,7.68e-05,16,2.1e-05,6
v,487,7.63e-05,16,2.08e-05,6
v,488,7.84e-05,48,2.23e-05,14
v,489,7.75e-05,16,2.09e-05,6
v,490,7.75e-05,16,2.09e-05,6
v,491,7.77e-05,16,2.09e-05,6
v,492,7.8e-05,16,2.08e-05,6
v,493,7.65e-05,23,2.16e-05,10
v,494,7.97e-05,16,2.13e-05,6
v,495,7.73e-05,12,2.12e-05,8
v,496,7.76e-05,6,2.08e-05,4
v,497,7.73e-05,8,2.12e-05,7
v,498,7.73e-05,22,2.16e-05,10
v,499,7.84e-05,16,2.09e-05,6
v,500,7.82e-05,12,2.11e-05,8
v,501,7.96e-05,48,2.22e-05,14
v,502,7.82e-05,16,2.11e-05,6
v,503,7.87e-05,7,2.08e-05,5
v,504,8.06e-05,18,2.17e-05,8
v,505,7.77e-05,16,2.1e-05,6
v,506,7.83e-05,48,2.25e-05,14
v,507,7.86e-05,16,2.1e-05,6
v,508,7.76e-05,16,2.1e-05,6
v,509,7.91e-05,48,2.22e-05,14
v,510,7.75e-05,16,2.1e-05,6
v,511,7.81e-05,16,2.09e-05,6
v,512,7.79e-05,16,2.1e-05,6
v,513,7.75e-05,16,2.09e-05,6
v,514,7.94e-05,48,2.28e-05,14
v,515,7.86e-05,16,2.09e-05,6
v,516,7.65e-05,16,2.09e-05,6
v,517,7.87e-05,48,2.22e-05,14
v,518,7.83e-05,16,2.1e-05,6
v,519,7.75e-05,16,2.08e-05,6
v,520,7.81e-05,16,2.08e-05,6
v,521,7.69e-05,16,2.09e-05,6
v,522,9.12e-05,48,2.64e-05,14
v,523,9.23e-05,16,2.08e-05,6
v,524,8.05e-05,16,2.13e-05,6
v,525,7.86e-05,48,2.92e-05,14
v,526,7.82e-05,16,2.1e-05,6
v,527,7.73e-05,16,2.09e-05,6
v,528,7.69e-05,16,2.09e-05,6
v,529,7.82e-05,16,2.09e-05,6
v,530,7.8e-05,48,2.22e-05,14
v,531,7.7e-05,16,2.09e-05,6
v,532,7.87e-05,16,2.09e-05,6
v,533,7.81e-05,48,2.91e-05,14
v,534,0.0001029,16,2.14e-05,6
v,535,7.75e-05,16,2.11e-05,6
v,536,7.76e-05,16,2.09e-05,6
v,537,7.72e-05,16,2.09e-05,6
v,538,7.69e-05,48,2.24e-05,14
v,539,7.7e-05,16,2.09e-05,6
v,540,7.6e-05,16,2.09e-05,6
v,541,7.7e-05,48,2.22e-05,14
v,542,7.75e-05,16,2.09e-05,6
v,543,7.6e-05,16,2.09e-05,6
v,544,7.89e-05,16,2.13e-05,6
v,545,7.82e-05,16,2.09e-05,6
v,546,7.75e-05,48,2.25e-05,14
v,547,7.78e-05,16,2.1e-05,6
v,548,7.86e-05,16,2.09e-05,6
v,549,7.65e-05,48,2.76e-05,14
v,550,7.81e-05,16,2.11e-05,6
v,551,7.75e-05,16,2.08e-05,6
v,552,7.73e-05,16,2.08e-05,6
v,553,7.68e-05,16,2.09e-05,6
v,554,7.95e-05,18,2.16e-05,8
v,555,7.77e-05,8,2.08e-05,5
v,556,7.8e-05,12,2.12e-05,8
v,557,7.76e-05,6,2.06e-05,4
v,558,7.77e-05,19,2.12e-05,9
v,559,7.85e-05,13,2.09e-05,6
v,560,7.88e-05,12,2.1e-05,7
v,561,7.86e-05,48,2.25e-05,14
v,562,7.75e-05,16,2.1e-05,6
v,563,7.77e-05,16,2.09e-05,6
v,564,0.0002535,48,2.9e-05,14
v,565,8.86e-05,16,2.51e-05,6
v,566,7.88e-05,12,2.11e-05,6
v,567,7.93e-05,16,2.1e-05,6
v,568,7.88e-05,16,2.09e-05,6
v,569,9.27e-05,48,2.61e-05,14
v,570,0.0001116,16,3.84e-05,6
v,571,0.0001095,16,0.000368,6
v,572,0.0002172,48,2.5e-05,14
v,573,8.11e-05,16,2.18e-05,6
v,574,8.21e-05,16,2.16e-05,6
v,575,8.18e-05,16,2.14e-05,6
v,576,8.02e-05,16,2.3e-05,6
v,577,8.1e-05,48,2.33e-05,14
v,578,8.12e-05,16,2.14e-05,6
v,579,8.13e-05,16,2.15e-05,6
v,580,8.18e-05,48,2.28e-05,14
v,581,8.12e-05,16,2.14e-05,6
v,582,8.18e-05,16,2.15e-05,6
v,583,8.13e-05,16,2.14e-05,6
v,584,8.25e-05,16,2.15e-05,6
v,585,8.81e-05,48,2.38e-05,14
v,586,8.21e-05,16,2.17e-05,6
v,587,8.08e-05,16,2.12e-05,6
v,588,7.94e-05,48,2.66e-05,14
v,589,8.03e-05,16,2.11e-05,6
v,590,7.88e-05,16,2.11e-05,6
v,591,7.91e-05,16,2.11e-05,6
v,592,7.95e-05,16,2.11e-05,6
v,593,7.79e-05,48,2.24e-05,14
v,594,7.99e-05,16,2.11e-05,6
v,595,7.94e-05,16,2.1e-05,6
v,596,7.97e-05,48,2.74e-05,14
v,597,7.96e-05,16,2.1e-05,6
v,598,7.91e-05,16,2.1e-05,6
v,599,7.8e-05,16,2.09e-05,6
v,600,8.07e-05,16,2.1e-05,6
v,601,7.91e-05,48,2.24e-05,14
v,602,8.07e-05,16,2.1e-05,6
v,603,7.89e-05,16,2.1e-05,6
v,604,8.08e-05,48,2.61e-05,14
v,605,8.3e-05,16,2.13e-05,6
v,606,8.1e-05,16,2.09e-05,6
v,607,7.96e-05,16,2.1e-05,6
v,608,8.01e-05,16,2.1e-05,6
v,609,7.99e-05,23,2.15e-05,10
v,610,7.85e-05,16,2.08e-05,6
v,611,8.11e-05,16,2.09e-05,6
v,612,8.01e-05,19,2.14e-05,9
v,613,7.97e-05,8,2.07e-05,4
v,614,7.88e-05,12,2.11e-05,7
v,615,8.02e-05,8,2.06e-05,4
v,616,7.98e-05,22,2.15e-05,10
v,617,8.02e-05,16,2.09e-05,6
v,618,7.87e-05,4,2.05e-05,4
v,619,7.99e-05,12,2.08e-05,6
v,620,8.05e-05,48,2.24e-05,14
v,621,7.97e-05,16,2.09e-05,6
v,622,7.97e-05,16,2.09e-05,6
v,623,7.99e-05,48,2.21e-05,14
v,624,8.02e-05,16,2.08e-05,6
v,625,8.08e-05,12,2.12e-05,6
v,626,7.99e-05,16,2.1e-05,6
v,627,8.01e-05,16,2.1e-05,6
